post_id,comment_id,comment_index,matched_topics,classification_status
1qu0qld,o3ncj1g,38,Sandboxing,
1qu0qld,o6zff7c,49,,not_a_suggestion
1s099km,obrvdsk,2,,not_a_suggestion
1s099km,obrsxcf,1,,not_a_suggestion
1qu0qld,o4b338w,45,Sandboxing,
1s099km,obsjmx8,3,,not_a_suggestion
1s099km,obrqxra,0,,not_a_suggestion
1s099km,obsvhwz,6,,not_a_suggestion
1s099km,obsqn15,5,Manual Code Verification,
1s099km,obu63zv,9,,not_a_suggestion
1s099km,obw61sn,10,,not_a_suggestion
1s099km,obsvr0d,7,Check Organizational Compliance,
1s099km,obsohyo,4,,not_a_suggestion
1q558rx,nxykyvf,1,,not_a_suggestion
1s099km,obw9d5a,11,,not_a_suggestion
1q558rx,nxyz0f4,3,,not_a_suggestion
1q558rx,nxyn14l,2,,"suggestion_out_of_scope: {
  ""is_suggestion"": true,
  ""matched_topics"": []
}"
1q558rx,nxzfokr,5,,not_a_suggestion
1q558rx,nxzmrg9,6,,not_a_suggestion
1q558rx,nxzpkp4,7,,not_a_suggestion
1s099km,obtu5jy,8,,not_a_suggestion
1q558rx,nxzvv4b,8,,not_a_suggestion
1q558rx,ny0gk9z,10,,not_a_suggestion
1q558rx,nxzwfal,9,Manual Code Verification,
1q558rx,ny0ktvp,11,,not_a_suggestion
1q558rx,ny1k7e7,13,,not_a_suggestion
1q558rx,ny0zvyh,12,,not_a_suggestion
1q558rx,nxzc22i,4,Logging and Monitoring,
1q558rx,ny7hng6,15,,not_a_suggestion
1pcf3q6,nrxei16,1,,not_a_suggestion
1pcf3q6,nrxedej,0,,not_a_suggestion
1q558rx,nxxrcmi,0,Secure IDE Configuration,
1pcf3q6,nrxg6j3,3,,not_a_suggestion
1pcf3q6,nrxf3ds,2,,not_a_suggestion
1pcf3q6,nrxhqpz,5,,not_a_suggestion
1pcf3q6,nrxhuxn,6,,not_a_suggestion
1pcf3q6,nrxk2nj,7,,not_a_suggestion
1pcf3q6,nrxgnre,4,Secure IDE Configuration,
1pcf3q6,nrxve7g,9,,not_a_suggestion
1pcf3q6,nrxxada,10,,not_a_suggestion
1pcf3q6,nryaug1,11,,not_a_suggestion
1pcf3q6,nryddwh,12,,not_a_suggestion
1pcf3q6,nryekbl,13,,not_a_suggestion
1pcf3q6,nrymz0d,15,,not_a_suggestion
1pcf3q6,nryxci8,16,,not_a_suggestion
1pcf3q6,nrxujf0,8,Secure IDE Configuration,
1pcf3q6,nryxf7o,17,,not_a_suggestion
1pcf3q6,nryl7l1,14,Secure IDE Configuration,
1pcf3q6,nryy7jx,19,,not_a_suggestion
1pcf3q6,nrzfpoz,21,,not_a_suggestion
1pcf3q6,nrzbypt,20,Secure IDE Configuration;Tool/Extension Monitoring,
1pcf3q6,nrzg5r9,22,,not_a_suggestion
1pcf3q6,nrzlan1,23,,not_a_suggestion
1pcf3q6,nryxxb4,18,Secure IDE Configuration,
1pcf3q6,nrzoqx8,24,,not_a_suggestion
1pcf3q6,ns18hxs,26,,not_a_suggestion
1pcf3q6,ns0ow3r,25,Manual Code Verification;Secure IDE Configuration,
1pcf3q6,ns1ymis,27,,not_a_suggestion
1pcf3q6,ns244p2,28,,not_a_suggestion
1pcf3q6,ns3804k,29,,not_a_suggestion
1psa9fm,nv92fxh,0,,not_a_suggestion
1psa9fm,nva51i8,1,,not_a_suggestion
1pcf3q6,ns66zta,31,Secure IDE Configuration,
1psa9fm,nwo7dvv,3,,not_a_suggestion
1qdhhm2,nzpuulc,0,,not_a_suggestion
1qdhhm2,nzqbver,1,Disable Telemetry,
1pcf3q6,ns5ovt7,30,Secure IDE Configuration,
1psa9fm,nvb49nr,2,Secure IDE Configuration,
1q558rx,ny5wh1v,14,,parse_error:
1jxx62j,mnb103v,1,,not_a_suggestion
1jxx62j,mn1d091,0,Use Local LLM,
1jxx62j,mn87id9,3,,not_a_suggestion
1jxx62j,mn52z33,2,,not_a_suggestion
1jxx62j,mn9dlpq,5,,not_a_suggestion
1jxx62j,mn9cxcs,4,,not_a_suggestion
1jxx62j,mmu4im8,7,Use Local LLM,
1jxx62j,mmu290j,6,Use Local LLM,
1jxx62j,mmuj2x5,9,,not_a_suggestion
1jxx62j,mmvzw3o,11,,not_a_suggestion
1jxx62j,mmu4ndb,8,,not_a_suggestion
1jxx62j,mmv8i0z,10,Use Local LLM,
1jxx62j,mn0mzo3,13,,not_a_suggestion
1jxx62j,mmvcczx,12,Use Local LLM,
1jxx62j,mn84kp7,15,,not_a_suggestion
1nrfm40,nkpy2xk,0,,not_a_suggestion
1jxx62j,mn7ov0o,14,Use Local LLM,
1nrfm40,nta3qw3,2,,not_a_suggestion
1jxx62j,n3mqgbr,16,Use Local LLM,
1nrfm40,nkqbc8o,1,,not_a_suggestion
1nrfm40,ngicqd1,4,,not_a_suggestion
1nrfm40,ngegjlr,3,,not_a_suggestion
1nrfm40,ngx8u4f,6,,not_a_suggestion
1nrfm40,ngil3ke,5,,not_a_suggestion
1nrfm40,nge22a9,8,,not_a_suggestion
1nrfm40,ngx9gdg,7,,not_a_suggestion
1nrfm40,nn2xcw8,9,,not_a_suggestion
1nrfm40,nta690f,10,,not_a_suggestion
1nrfm40,nta4gjo,11,,not_a_suggestion
1nrfm40,ntazt50,12,,not_a_suggestion
1jiinr2,mjfjk1i,0,,not_a_suggestion
1jiinr2,mjfkwzd,1,,not_a_suggestion
1jiinr2,mjjunvn,3,,not_a_suggestion
1jiinr2,mjgjr4g,2,Refer to Documentation,
1l304xo,mvximwm,0,Sensitive File Protection,
1l304xo,mvx2826,1,,not_a_suggestion
1l304xo,mw2b4xo,2,Sensitive File Protection,
1l304xo,mvxp751,3,Secure IDE Configuration;Sensitive File Protection,
1l304xo,mvx64dj,4,,not_a_suggestion
1l304xo,mvyj36a,5,Sensitive File Protection,
1l304xo,mvyq96x,6,,not_a_suggestion
1l304xo,mvz5339,8,,not_a_suggestion
1l304xo,mvywolc,7,Sensitive File Protection,
1l304xo,mvzfok4,9,,not_a_suggestion
1l304xo,mw1iv0y,10,,not_a_suggestion
1l304xo,mw3e1p9,11,,not_a_suggestion
1l304xo,mwdu1vo,12,,not_a_suggestion
1l304xo,mw3dzw7,14,Sensitive File Protection,
1l304xo,mw1j12k,13,,not_a_suggestion
1md3yhp,n5yqlyj,1,,not_a_suggestion
1md3yhp,n5ypwcy,0,,not_a_suggestion
1md3yhp,n621b4q,2,,not_a_suggestion
1md3yhp,n62if4i,3,Memory/Context Isolation;Sensitive File Protection,
1md3yhp,n62jwd5,4,,not_a_suggestion
1md3yhp,n693q86,5,,not_a_suggestion
1md3yhp,n69nwa3,7,,not_a_suggestion
1md3yhp,n697urg,6,,not_a_suggestion
1md3yhp,nc6rbmy,9,,not_a_suggestion
1md3yhp,nc0vb8i,8,,not_a_suggestion
1md3yhp,n7rpoab,10,,not_a_suggestion
1md3yhp,n5z29b0,11,,not_a_suggestion
1md3yhp,n5z7lky,12,,not_a_suggestion
1md3yhp,n62fsi7,13,,not_a_suggestion
1md3yhp,n62yiwg,14,,not_a_suggestion
1md3yhp,n64654q,15,,not_a_suggestion
118vibf,j9jaeop,0,,not_a_suggestion
11xzlyp,jd5jjae,0,,not_a_suggestion
11xzlyp,jd5jex5,2,,not_a_suggestion
11xzlyp,jd5jew2,1,,not_a_suggestion
13b4u1v,jj9kfr1,1,Consult Vendors,
13b4u1v,jj9jalh,0,Consult Vendors,
14us5j9,jr92n4y,0,,not_a_suggestion
14us5j9,jvztp3b,2,,not_a_suggestion
14us5j9,jr92n4i,1,Consult Vendors,
188u252,kbmy7j1,0,,not_a_suggestion
188u252,kbmy7i6,1,Consult Vendors,
18xi4bq,kg4890b,0,Consult Vendors,
18xi4bq,kg4nsql,1,Memory/Context Isolation,
18xi4bq,kg4beaq,2,Refer to Documentation,
18xi4bq,kg4ge6r,3,Use Local LLM,
18xi4bq,kg7jtg8,4,,not_a_suggestion
18xi4bq,kg9vinv,5,Use Local LLM,
18xi4bq,kh7namk,6,Memory/Context Isolation,
18xi4bq,khe2b42,7,Use Local LLM,
1969z47,khsat7t,0,,not_a_suggestion
1969z47,khsat6m,1,Consult Vendors,
1969z47,khsb202,2,Refer to Documentation,
1969z47,khskh4a,3,,not_a_suggestion
1969z47,khty8dz,4,,not_a_suggestion
1969z47,khvkmvd,5,,not_a_suggestion
1969z47,khxfsmd,6,Sensitive File Protection,
1969z47,khxgubi,7,,
1969z47,khy4bij,9,,not_a_suggestion
1969z47,khxkzed,8,,not_a_suggestion
1969z47,khsiicv,10,,not_a_suggestion
1969z47,khsmsad,11,,not_a_suggestion
1bihi8m,kvk7wp8,0,,not_a_suggestion
1cj0v3q,l2cvvjn,0,,not_a_suggestion
1cj0v3q,l2douus,2,,not_a_suggestion
1cj0v3q,l2e03hb,4,,not_a_suggestion
1cj0v3q,l2dmqwy,1,Use Local LLM,
1cj0v3q,l2e0jok,6,,not_a_suggestion
1cj0v3q,l2dz3un,3,,not_a_suggestion
1cj0v3q,l2eojon,8,,not_a_suggestion
1cj0v3q,l2e0em8,5,,not_a_suggestion
1cj0v3q,l2fk0ml,7,,not_a_suggestion
1cj0v3q,leee2jq,10,,not_a_suggestion
1cj0v3q,l2ep7st,9,,not_a_suggestion
1ek916u,lgjkrt8,1,,not_a_suggestion
1ek916u,lgizszl,0,Consult Vendors,
1ek916u,lgj6hz8,3,,not_a_suggestion
1ek916u,lgl49a9,5,,not_a_suggestion
1ek916u,lgj2zzs,2,,not_a_suggestion
1ek916u,lgj6ley,4,,not_a_suggestion
1ek916u,lgjgxv9,7,,not_a_suggestion
1ek916u,lgjbuc4,9,,not_a_suggestion
1ek916u,lgjveo5,6,,not_a_suggestion
1ek916u,lgk0xcx,8,,not_a_suggestion
1hebtm4,m25bsil,1,Memory/Context Isolation,
1hebtm4,m22fdrw,0,,not_a_suggestion
1hebtm4,m25epl1,3,,not_a_suggestion
1hebtm4,m25djqh,2,Memory/Context Isolation,
1hebtm4,m238vsw,5,,not_a_suggestion
1hebtm4,m238bkf,4,Memory/Context Isolation,
1hebtm4,m9jrg7g,7,Memory/Context Isolation,
1hebtm4,m238ylr,6,,not_a_suggestion
1hebtm4,m9k1mn7,8,,not_a_suggestion
1hebtm4,m259x4r,9,Memory/Context Isolation,
1hebtm4,m25a6u2,10,,not_a_suggestion
1hebtm4,m25b8ge,11,Memory/Context Isolation,
1hebtm4,mbvtuj4,12,,not_a_suggestion
1hebtm4,mbx1ruo,13,Memory/Context Isolation,
1hebtm4,mc5rsrb,15,,not_a_suggestion
1hebtm4,mbx1sox,14,Memory/Context Isolation,
1hebtm4,meoq28a,17,Memory/Context Isolation,
1hebtm4,mbx2gpi,16,,not_a_suggestion
1ia9exf,m98k6gi,1,,not_a_suggestion
1ia9exf,m98jnfh,0,,not_a_suggestion
1ia9exf,m98l52d,2,,not_a_suggestion
1ia9exf,m98ls30,3,,not_a_suggestion
1ia9exf,m99xe3f,5,,not_a_suggestion
1ia9exf,m98n4z2,4,,not_a_suggestion
1ia9exf,m98ri39,6,,not_a_suggestion
1ia9exf,m98s0g4,7,,not_a_suggestion
1ia9exf,m98mq0i,8,,not_a_suggestion
1im3a4m,mbzz522,1,,not_a_suggestion
1im3a4m,mbzvghy,0,,not_a_suggestion
1im3a4m,mc1xfpe,3,Use Local LLM,
1im3a4m,mc0xxz4,2,Use Local LLM,
1im3a4m,mc15584,4,,not_a_suggestion
1im3a4m,mc1jw0b,5,,not_a_suggestion
1im3a4m,mc4mum8,6,,not_a_suggestion
1im3a4m,mc1h38c,8,,not_a_suggestion
1im3a4m,miq6bkn,7,,parse_error:
1im3a4m,mc05upl,10,Secure IDE Configuration,
1im3a4m,mc166se,12,,not_a_suggestion
1im3a4m,mbzx6tr,9,,parse_error:
1im3a4m,mfxvd0z,14,,not_a_suggestion
1im3a4m,mc0gth8,11,Disable Telemetry;Memory/Context Isolation,
1im3a4m,mfxwdgt,16,,not_a_suggestion
1im3a4m,mc1fa5u,13,,not_a_suggestion
1im3a4m,mfy4w15,18,,not_a_suggestion
1im3a4m,mfxvzmm,15,,not_a_suggestion
1im3a4m,mfyh3ls,20,,not_a_suggestion
1im3a4m,mfy3zpa,17,,not_a_suggestion
1im3a4m,mp727ky,22,,not_a_suggestion
1im3a4m,mfydwel,19,,not_a_suggestion
1im3a4m,n7bbkbg,24,,not_a_suggestion
1im3a4m,mp6xatj,21,,not_a_suggestion
1im3a4m,mc0m6ee,26,,not_a_suggestion
1im3a4m,mp76k9x,23,,not_a_suggestion
1im3a4m,mc0gzng,28,Memory/Context Isolation,
1im3a4m,mc09ite,25,,Uncategorized
1im3a4m,mc4aktt,30,,not_a_suggestion
1im3a4m,mc0g10p,27,,not_a_suggestion
1im3a4m,mc031o8,32,,not_a_suggestion
1im3a4m,mc38g4s,29,,not_a_suggestion
1im3a4m,mbzyk90,34,Disable Telemetry,
1im3a4m,mc02qj2,31,,not_a_suggestion
1im3a4m,mc0vpyj,33,,not_a_suggestion
1im3a4m,mc591yg,36,,not_a_suggestion
1im3a4m,mc52gzg,35,,not_a_suggestion
1im3a4m,mxqbyji,38,,not_a_suggestion
1im3a4m,mc04sb9,40,,not_a_suggestion
1im3a4m,mepf9ow,37,,not_a_suggestion
1im3a4m,mxqbn6n,39,,not_a_suggestion
1im3a4m,mbzws2j,42,,Uncategorized
1im3a4m,mc0fg61,41,,not_a_suggestion
1im3a4m,mc02qlb,44,,not_a_suggestion
1im3a4m,mc06i4x,46,,not_a_suggestion
1im3a4m,mbzxk37,43,,not_a_suggestion
1im3a4m,mc04w2l,45,,not_a_suggestion
1im3a4m,mc00e5u,48,,not_a_suggestion
1im3a4m,mbzzqgc,47,,not_a_suggestion
1im3a4m,mc2zcg6,50,,not_a_suggestion
1im3a4m,mc2yan1,49,,not_a_suggestion
1im3a4m,md1grys,52,,not_a_suggestion
1im3a4m,md1f35m,51,,not_a_suggestion
1im3a4m,md5dvu6,54,,not_a_suggestion
1im3a4m,md3fsi7,53,,not_a_suggestion
1im3a4m,mc03dpd,56,,not_a_suggestion
1im3a4m,mbzx837,55,Consult Vendors,
1im3a4m,mc070im,58,Sensitive File Protection;Use Local LLM,
1im3a4m,mc05gck,57,,not_a_suggestion
1im3a4m,mc08qhb,60,Memory/Context Isolation,
1im3a4m,mc0ayqe,59,,not_a_suggestion
1im3a4m,mc0d3ze,62,,not_a_suggestion
1im3a4m,myv2vti,64,,not_a_suggestion
1im3a4m,mc095sx,61,,not_a_suggestion
1im3a4m,myhvvno,63,,not_a_suggestion
1im3a4m,mc090a4,66,,not_a_suggestion
1im3a4m,mbzwdx1,65,,not_a_suggestion
1im3a4m,mc0cfzf,67,,not_a_suggestion
1im3a4m,mc54fsw,68,,not_a_suggestion
1im3a4m,mc0m0m2,69,Sensitive File Protection,
1im3a4m,mc1cqbh,70,,not_a_suggestion
1im3a4m,mc1uus1,71,,not_a_suggestion
1im3a4m,mc0crp7,72,Sensitive File Protection,
1im3a4m,mc0ltqo,73,,not_a_suggestion
1im3a4m,mc1lj57,74,,not_a_suggestion
1im3a4m,mc054jz,75,,not_a_suggestion
1im3a4m,mc05luk,76,,not_a_suggestion
1im3a4m,mc02a6n,77,,not_a_suggestion
1im3a4m,mc0c0hn,78,,not_a_suggestion
1im3a4m,mc0k1bz,79,,not_a_suggestion
1im3a4m,mc0l7dw,80,,not_a_suggestion
1im3a4m,mc0nusv,81,,not_a_suggestion
1im3a4m,mc0qunw,82,,not_a_suggestion
1im3a4m,mc0sat5,83,,not_a_suggestion
1im3a4m,mc116sg,84,,not_a_suggestion
1im3a4m,mc12gjs,85,,not_a_suggestion
1im3a4m,mc195ln,87,,not_a_suggestion
1im3a4m,mc151x9,86,Refer to Documentation,
1im3a4m,mc4dyhl,89,Sensitive File Protection,
1im3a4m,mc2auoe,88,,not_a_suggestion
1im3a4m,mc02rz7,91,Use Local LLM,
1im3a4m,mpgtghu,90,Sandboxing,
1l9w931,mxfv64m,0,,not_a_suggestion
1im3a4m,mc2ojy4,92,,not_a_suggestion
1l9w931,mxfx1n8,2,,not_a_suggestion
1l9w931,mxfw64m,1,,not_a_suggestion
1m213mt,n3l9tet,0,,not_a_suggestion
1l9w931,mzineco,3,,not_a_suggestion
1m213mt,n3m88m4,2,,not_a_suggestion
1nqu57n,ng9hxvu,0,,not_a_suggestion
1m213mt,n3l9te5,1,,not_a_suggestion
1m213mt,n3oocs0,3,,not_a_suggestion
1o3ojpn,niwmi47,1,,not_a_suggestion
1o3ojpn,niwi9n9,0,,not_a_suggestion
1o3ojpn,nixkmwj,3,Use Local LLM,
1o3ojpn,niwrl5c,2,Use Local LLM,
1o3ojpn,nizlbvb,5,,not_a_suggestion
1o3ojpn,nizijy0,4,,not_a_suggestion
1o3ojpn,nizrg7n,7,,not_a_suggestion
1o3ojpn,nix9xur,6,,not_a_suggestion
1o3ojpn,niwlbz1,9,,not_a_suggestion
1o3ojpn,niwkwik,8,Use Local LLM,
1o3ojpn,niwm0cg,11,,not_a_suggestion
1o3ojpn,niwljq3,10,Use Local LLM,
1o3ojpn,niwo0vf,13,,not_a_suggestion
1o3ojpn,niwnm89,12,,not_a_suggestion
1o3ojpn,nixei65,15,,not_a_suggestion
1o3ojpn,niwmqln,14,,not_a_suggestion
1o3ojpn,nizdkfx,16,Use Local LLM,
1o3ojpn,niwlk4d,17,Use Local LLM,
1o3ojpn,niy0i6y,19,,not_a_suggestion
1o3ojpn,niwonyb,18,,not_a_suggestion
1o3ojpn,niwq27p,20,,not_a_suggestion
1o3ojpn,niwlr59,21,,not_a_suggestion
1o3ojpn,niwns5j,22,,not_a_suggestion
1o3ojpn,niwo1cb,23,,not_a_suggestion
1o3ojpn,niwocjg,24,,not_a_suggestion
1o3ojpn,niwsfie,25,,not_a_suggestion
1o3ojpn,nixbasj,26,,not_a_suggestion
1o3ojpn,nix65eq,27,Use Local LLM,
1o3ojpn,niww2x5,28,,not_a_suggestion
1o3ojpn,niwqz8b,29,,not_a_suggestion
1o3ojpn,niwt7r3,30,,not_a_suggestion
1o3ojpn,nix5kem,31,Use Local LLM,
1o3ojpn,nixj8a7,32,,not_a_suggestion
1o3ojpn,niz5aap,33,,not_a_suggestion
1o3ojpn,niwibis,34,,not_a_suggestion
1o3ojpn,niybc2m,35,,not_a_suggestion
1o3ojpn,niyizto,36,,not_a_suggestion
1o3ojpn,nizlqi2,37,,not_a_suggestion
1o3ojpn,nizzktp,38,,not_a_suggestion
1o3ojpn,nizlzse,39,,not_a_suggestion
1o3ojpn,nizie2k,40,,not_a_suggestion
1ohl2zy,nlonhdv,0,,not_a_suggestion
1i2bz6m,m7emoll,0,Use Local LLM,
1i2bz6m,m7fck7z,1,,not_a_suggestion
1i2bz6m,mwenvv8,3,,not_a_suggestion
1i2bz6m,m7lafou,2,Use Local LLM,
1i2bz6m,m7fjkk7,5,,not_a_suggestion
1i2bz6m,mwenvzu,4,,not_a_suggestion
1i2bz6m,m7e6cog,7,,not_a_suggestion
1i2bz6m,m7dk4xo,6,,not_a_suggestion
1i2bz6m,m7f3yah,9,,not_a_suggestion
1i2bz6m,m7e8kp4,8,,not_a_suggestion
1i2bz6m,m7ebx9d,11,,not_a_suggestion
1i2bz6m,m7kt9p6,13,,not_a_suggestion
1i2bz6m,m7e6t9i,10,,not_a_suggestion
1i2bz6m,m7hf5zp,12,Use Local LLM,
1i2bz6m,m86n4gl,15,,not_a_suggestion
1i2bz6m,m7kt9qy,14,,not_a_suggestion
1i2bz6m,m9v7rpz,17,,not_a_suggestion
1i2bz6m,m86nc64,16,,not_a_suggestion
1i2bz6m,mbuyv8f,19,,not_a_suggestion
1i2bz6m,mbuxll8,18,,not_a_suggestion
1i2bz6m,ml0k2p4,21,,not_a_suggestion
1i2bz6m,ml0k2n7,20,,not_a_suggestion
1i2bz6m,msq08cd,23,,not_a_suggestion
1i2bz6m,mmvqw9b,22,,not_a_suggestion
1iopurz,mcmb8pr,0,Manual Code Verification;Secure IDE Configuration;Sensitive File Protection;Tool/Extension Monitoring;Use Local LLM,
1i2bz6m,m7dcxj3,24,,not_a_suggestion
1iopurz,mcpohxq,2,,not_a_suggestion
1iopurz,mf9zx8q,4,,not_a_suggestion
1iopurz,mcol7hi,1,Consult Vendors;Disable Telemetry;Tool/Extension Monitoring;Use Local LLM,
1iopurz,mfgxtlj,6,,not_a_suggestion
1iopurz,mcq0d4t,3,Use Local LLM,
1iopurz,mfe65a6,5,,not_a_suggestion
1iopurz,mclg0el,8,,not_a_suggestion
1iopurz,mclm1jn,7,,not_a_suggestion
1iopurz,mclifgx,9,,not_a_suggestion
1iopurz,mcluaz7,11,Sensitive File Protection,
1iopurz,mcltx8e,10,Manual Code Verification,
1iopurz,mcrg1uf,13,,not_a_suggestion
1iopurz,mcrg1m6,12,,not_a_suggestion
1iopurz,me4ank5,15,,not_a_suggestion
1iopurz,me4anj0,14,,not_a_suggestion
1iopurz,nj146wk,17,,not_a_suggestion
1iopurz,mlz90zs,16,Sensitive File Protection;Use Local LLM,
1iopurz,nvimxoc,19,,not_a_suggestion
1iopurz,nj1475v,18,,not_a_suggestion
1k1rl0m,mnowxzs,1,,not_a_suggestion
1k1rl0m,mnon8j4,0,,not_a_suggestion
1k1rl0m,mnqcfuu,3,,not_a_suggestion
1k1rl0m,mnolnfv,5,,not_a_suggestion
1k1rl0m,mnpmzz0,2,Manual Code Verification,
1k1rl0m,mns1v14,7,,not_a_suggestion
1k1rl0m,mnq4fgh,4,,not_a_suggestion
1k1rl0m,mnrumk1,6,,not_a_suggestion
1k1rl0m,mnsm16z,9,,not_a_suggestion
1k1rl0m,mnsjlef,8,,not_a_suggestion
1kv291s,mu6h946,1,Sandboxing,
1kv291s,mu83oe2,0,,not_a_suggestion
1m1t2z9,n3jvtdh,0,,not_a_suggestion
1m1t2z9,n3joful,2,,not_a_suggestion
1kv291s,mu9ph4y,2,Secure IDE Configuration,
1m1t2z9,n3lqhb2,1,,not_a_suggestion
1m1t2z9,n3jzz82,4,,not_a_suggestion
1m1t2z9,n3jowpw,3,,not_a_suggestion
1m1t2z9,n3rf87i,6,,not_a_suggestion
1m1t2z9,n3knp7t,5,Secure IDE Configuration;Sensitive File Protection,
1m1t2z9,n4exf57,8,,not_a_suggestion
1m1t2z9,n48ulup,7,Refer to Documentation;Sensitive File Protection,
1m1t2z9,n3jz4py,10,Consult Vendors,
1m1t2z9,n4fsuvi,9,,not_a_suggestion
1m1t2z9,n3jo456,12,,not_a_suggestion
1m1t2z9,n3kx8pa,11,,not_a_suggestion
1m1t2z9,n3ld7ix,14,,not_a_suggestion
1m1t2z9,n3kb856,13,Refer to Documentation,
1m1t2z9,n3ma68l,16,,not_a_suggestion
1m1t2z9,n3m3o7u,15,,not_a_suggestion
1m1t2z9,n3mdxc9,18,,not_a_suggestion
1m1t2z9,n3md9d5,17,,not_a_suggestion
1mkx3yy,nde0mzy,0,,not_a_suggestion
1m1t2z9,n3mhyth,19,,not_a_suggestion
1mkx3yy,nksu451,1,,not_a_suggestion
1mkx3yy,nksu47g,2,,not_a_suggestion
1mkx3yy,nkxijo3,3,,not_a_suggestion
1mkx3yy,nkxijpi,4,,not_a_suggestion
1mv8odo,naeb915,0,,not_a_suggestion
1nngzbl,nfl8teg,0,Check Organizational Compliance,
1nngzbl,nfm0xfk,1,,not_a_suggestion
1nngzbl,nfojt21,2,,not_a_suggestion
1nngzbl,nfmc111,3,Check Organizational Compliance;Use Local LLM,
1nngzbl,nflo5kz,4,Check Organizational Compliance;Sensitive File Protection,
1nngzbl,nfl91ar,5,Sandboxing;Sensitive File Protection;Use Local LLM,
1nngzbl,nflft9s,6,Check Organizational Compliance,
1nngzbl,nfoitwa,7,,not_a_suggestion
1nngzbl,nfpuqjp,8,,not_a_suggestion
1nngzbl,nfreb04,9,Consult Vendors,
1eces9s,lf0qtpy,0,,not_a_suggestion
1eces9s,lf2ltqf,1,Check Organizational Compliance;Use Local LLM,
1eces9s,lf0m5gh,2,Use Local LLM,
1ewyi65,lj58ate,0,,not_a_suggestion
1fioys7,lnipyc3,0,,not_a_suggestion
1fioys7,lnj5uca,1,,not_a_suggestion
1fioys7,lnizgpj,2,Refer to Documentation,
1fioys7,lnjg9oi,3,,not_a_suggestion
1fioys7,lnk4x7g,4,,not_a_suggestion
1fioys7,lnjwpsm,5,Consult Vendors,
1fioys7,lnpenak,6,,not_a_suggestion
1fioys7,lniswoz,7,Refer to Documentation,
1fioys7,lnm3n6r,8,Sensitive File Protection,
1fioys7,lnr9fg8,9,,not_a_suggestion
1fioys7,lnrb0lk,10,,not_a_suggestion
1fioys7,n31r2oe,11,,not_a_suggestion
1i4i2kj,m7vp1h4,0,,not_a_suggestion
1i4i2kj,m7vc1s5,1,,not_a_suggestion
1i4i2kj,m7vcscm,2,,not_a_suggestion
1i4i2kj,m7vj8x6,3,,not_a_suggestion
1i4i2kj,m7wdrpo,4,,not_a_suggestion
1ixkyvc,men64lh,0,Refer to Documentation;Sensitive File Protection,
1ixkyvc,menambl,1,,not_a_suggestion
1ixkyvc,meogksm,2,,not_a_suggestion
1j4yqfu,mgctjia,0,,not_a_suggestion
1j4yqfu,n3drs26,1,,not_a_suggestion
1j4yqfu,mgcl0zm,2,,not_a_suggestion
1j4yqfu,mgct0lh,3,,not_a_suggestion
1j4yqfu,mgck8uw,4,,not_a_suggestion
1j4yqfu,mgcl4hd,5,,not_a_suggestion
1j4yqfu,mgi1gng,6,,not_a_suggestion
1j4yqfu,mgi2g0n,7,,not_a_suggestion
1j4yqfu,mggnyhk,9,,not_a_suggestion
1j4yqfu,mgg1y9h,8,,not_a_suggestion
1j4yqfu,mgh4nj6,11,,not_a_suggestion
1j4yqfu,mggqs76,10,,not_a_suggestion
1j4yqfu,mgeauz4,13,,not_a_suggestion
1j4yqfu,mgh8lyh,12,,not_a_suggestion
1j4yqfu,nni88on,15,,not_a_suggestion
1j4yqfu,nni852o,14,,not_a_suggestion
1jawek1,mhpb25a,1,,not_a_suggestion
1jawek1,mhpaeyl,0,Use Local LLM,
1jawek1,mi1xtzf,3,,not_a_suggestion
1k6zf3u,mougcru,1,,not_a_suggestion
1jawek1,mhpeux5,2,,not_a_suggestion
1k6zf3u,mouqw3f,3,,not_a_suggestion
1k6zf3u,motzlyf,0,,not_a_suggestion
1k6zf3u,mousvt1,2,,not_a_suggestion
1k6zf3u,moyh139,5,,not_a_suggestion
1k6zf3u,mousi5m,4,,not_a_suggestion
1k7e3a1,mp05t61,0,Secure IDE Configuration,
1k6zf3u,mp220m2,6,,not_a_suggestion
1k7e3a1,moxg09n,2,,not_a_suggestion
1k7e3a1,mpk8yxb,1,,not_a_suggestion
1k7e3a1,moxnnpe,4,,not_a_suggestion
1k7e3a1,moxhvd8,3,Use Local LLM,
1lhbpr3,mz3aj3c,0,Use Local LLM,
1k7e3a1,moyq1lo,5,,not_a_suggestion
1lhbpr3,mz57u0m,2,,not_a_suggestion
1lqsuvp,n15eboi,0,Sensitive File Protection,
1lhbpr3,mz3lhnh,1,,not_a_suggestion
1lqsuvp,n15ezar,2,Sensitive File Protection,
1lhbpr3,mz3evzh,3,,not_a_suggestion
1m68glq,n4hr8b3,1,,not_a_suggestion
1lqsuvp,n20hu42,1,,not_a_suggestion
1m68glq,n4hqhwk,0,,not_a_suggestion
1moe4nq,nd3r0yx,1,,not_a_suggestion
1moe4nq,n8bilz6,3,,not_a_suggestion
1moe4nq,n8bgp50,0,Consult Vendors,not_a_suggestion
1moe4nq,n8j6yar,5,,not_a_suggestion
1moe4nq,ndc7788,2,,not_a_suggestion
1moe4nq,n8d2xl7,4,Disable Telemetry;Sensitive File Protection,
1moe4nq,namid7x,7,Memory/Context Isolation,
1nd73si,nderewr,0,,not_a_suggestion
